ID1,ID2,EdgeType,Score,Annotation
4324,4404,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
4337,4477,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
4355,4410,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9296
4553,4638,MS1 annotation,6.000,[M+NH4]+ [M+K]+ dm/z=20.9291
4553,4635,MS1 annotation,6.000,[2M+2H]+2 [M+K]+ dm/z=37.9557
4553,4701,MS1 annotation,6.000,[M+ACN+Na]+ [M+K]+ dm/z=25.0529
4553,4674,MS1 annotation,6.000,[M+Na]+ [M+K]+ dm/z=15.9741
4553,4653,MS1 annotation,6.000,[M+ACN+H]+ [M+K]+ dm/z=3.0703
4635,4638,MS1 annotation,6.000,[M+NH4]+ [M+H]+ dm/z=17.0267
4635,4674,MS1 annotation,6.000,[M+Na]+ [M+H]+ dm/z=21.9816
4635,4638,MS1 annotation,6.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
4635,4674,MS1 annotation,6.000,[M+Na]+ [2M+2H]+2 dm/z=21.9816
4638,4653,MS1 annotation,6.000,[M+ACN+H]+ [M+NH4]+ dm/z=23.9993
4652,4707,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9296
4652,4855,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0370
4652,4819,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
4693,4733,MS1 annotation,2.000,[M+H]+ [M+K]+ dm/z=37.9555
4707,4855,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+K]+ dm/z=55.9666
4707,4819,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9560
4836,4976,MS1 annotation,4.000,[M+H]+ [M+NH4]+ dm/z=17.0267
4836,4957,MS1 annotation,4.000,[M-2H2O+H]+ [M+NH4]+ dm/z=53.0482
4892,4907,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9296
4936,4957,MS1 annotation,4.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0033
4956,5057,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9295
5044,5091,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9290
5047,5122,MS1 annotation,4.000,[M-2H2O+H]+ [M+NH4]+ dm/z=53.0475
5129,5343,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
5129,5184,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9737
