ID1,ID2,EdgeType,Score,Annotation
8049,8052,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9557
8049,8050,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0265
8049,8051,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9817
8049,8052,MS1 annotation,4.000,[M+K]+ [2M+2H]+2 dm/z=37.9557
8049,8050,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0265
8050,8051,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
8050,8052,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9292
8051,8052,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9740
8118,8119,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0266
8186,8265,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9558
8186,8246,MS1 annotation,4.000,[2M+Na]+ [M+K]+ dm/z=266.1001
8186,8239,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9739
8218,8236,MS1 annotation,2.000,[M+H]+ [M+K]+ dm/z=37.9556
8239,8265,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
8246,8265,MS1 annotation,4.000,[M+H]+ [2M+Na]+ dm/z=304.0559
8270,8273,MS1 annotation,2.000,[M+NH4]+ [M+ACN+2H]+2 dm/z=184.0347
8380,8390,MS1 annotation,2.000,[M+Na]+ [M-3H2O+2H]+2 dm/z=414.1138
8402,8448,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0275
8402,8638,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9826
8402,8448,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0275
8402,8638,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9826
8421,8495,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9561
8427,8428,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9818
8448,8638,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
8456,8472,MS1 annotation,8.000,[M+K]+ [2M+Na]+ dm/z=228.1209
8472,8512,MS1 annotation,8.000,[M-H2O+Na]+ [M+K]+ dm/z=33.9845
8472,8490,MS1 annotation,8.000,[M+Na]+ [M+K]+ dm/z=15.9739
8476,8490,MS1 annotation,8.000,[M+Na]+ [M-H2O+NH4]+ dm/z=22.9660
8490,8594,MS1 annotation,8.000,[M-3H2O+NH4]+ [M+Na]+ dm/z=58.9870
8490,8544,MS1 annotation,8.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9925
8490,8588,MS1 annotation,8.000,[M-2H2O+NH4]+ [M+Na]+ dm/z=40.9765
8569,8570,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9817
8569,8571,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9557
8580,8770,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
8580,8770,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
8598,8613,MS1 annotation,4.000,[M+Na]+ [M-2H2O+H]+ dm/z=58.0038
8598,8606,MS1 annotation,4.000,[M+K]+ [M-2H2O+H]+ dm/z=73.9753
8695,8848,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0267
8695,8848,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
8696,8723,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0369
8704,8706,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
8704,8707,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9558
8750,8756,MS1 annotation,2.000,[2M+Na]+ [M+NH4]+ dm/z=359.0501
8753,8761,MS1 annotation,3.000,[M+H]+ [M+NH4]+ dm/z=17.0267
8761,8775,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
8818,8938,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0269
8910,8929,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9824
8910,8929,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9824
8930,8980,MS1 annotation,2.000,[M+ACN+NH4]+ [2M+H]+ dm/z=18.0105
8969,9002,MS1 annotation,5.000,[M+Na]+ [M-2H2O+H]+ dm/z=58.0031
8970,9002,MS1 annotation,5.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9926
8970,9002,MS1 annotation,5.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9926
8971,9000,MS1 annotation,2.000,[M+H]+ [2M-2H2O+NH4]+ dm/z=207.1109
8999,9027,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
9048,9076,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
9048,9076,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
9076,9094,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0369
9090,9144,MS1 annotation,3.000,[M-2H2O+H]+ [2M+Na]+ dm/z=576.1296
9178,9194,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9550
9182,9195,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9818
9182,9202,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
9195,9202,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0265
9195,9202,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0265
9230,9352,MS1 annotation,4.000,[M+H]+ [M+Na]+ dm/z=21.9823
9230,9353,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9737
9255,9366,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9559
9267,9404,MS1 annotation,4.000,[M+Na]+ [M-2H2O+H]+ dm/z=58.0031
9308,9404,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
9308,9404,MS1 annotation,4.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9924
9316,9404,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9821
9316,9404,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
9364,9395,MS1 annotation,6.000,[M+K]+ [2M+Na]+ dm/z=228.1209
9364,9388,MS1 annotation,6.000,[M-H2O+NH4]+ [2M+Na]+ dm/z=267.0609
9377,9387,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9930
9387,9410,MS1 annotation,3.000,[M+K]+ [M-H2O+H]+ dm/z=55.9664
9387,9410,MS1 annotation,3.000,[M+K]+ [2M-2H2O+2H]+2 dm/z=55.9664
9395,9417,MS1 annotation,6.000,[M+Na]+ [M+K]+ dm/z=15.9739
9406,9444,MS1 annotation,3.000,[M+NH4]+ [2M-3H2O+2H]+2 dm/z=44.0449
