CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
152	1515	11	0.985	0.000
1713	5321	11	0.9532	-84.042
36	5151	11	0.9551	30.010
33	6001	11	0.9723	-162.053
3243	4601	11	0.95	115.027
1927	5312	11	0.9336	-5.027
2367	4601	11	0.9827	0.000
1567	4619	11	0.9333	-0.000
424	4601	11	0.9731	0.000
3474	5595	11	0.9283	-0.001
1	3243	11	0.9507	59.026
2585	5596	11	0.9227	151.086
2799	4346	11	0.927	17.974
5995	6001	11	0.957	18.010
2268	5995	11	0.966	-162.053
424	5325	11	0.9665	-192.027
4336	4894	11	0.9531	58.021
1521	4175	11	0.9795	-83.073
2367	5397	11	0.9476	-174.015
36	5309	11	0.9802	90.031
1596	3474	11	0.9405	0.001
3243	5325	11	0.9637	-77.000
152	424	11	0.9752	0.000
240	311	11	0.9606	-18.008
1533	1890	11	0.9464	-192.077
2268	2803	11	0.9604	180.043
311	2258	11	0.9258	185.036
777	4175	11	0.9747	-135.070
1713	5310	11	0.9617	78.011
3405	5595	11	0.9522	-0.000
2585	2799	11	0.9289	86.074
1596	5595	11	0.9544	0.000
1515	2803	11	0.954	-156.042
2367	5325	11	0.9644	-192.027
1	1368	11	0.9495	-17.972
10	2258	11	0.9757	39.000
5082	5281	11	0.9382	58.043
777	2050	11	0.9682	-297.087
777	5310	11	0.9601	-57.024
1713	4014	11	0.9679	103.991
3405	5890	11	0.9361	0.000
1713	2050	11	0.9746	-162.053
1569	2803	11	0.9608	-156.042
5158	5310	11	0.9786	12.000
33	38	11	0.9455	-18.011
4175	5946	11	0.958	83.074
4175	5310	11	0.9678	78.047
1596	3219	11	0.9877	0.001
36	1521	11	0.9642	78.031
638	5992	11	0.9452	-488.117
17	5082	11	0.9496	-162.054
2585	5312	11	0.9482	32.026
4014	5158	11	0.9678	-37.980
777	4014	11	0.9611	-31.044
4811	5324	11	0.9344	114.032
3999	4014	11	0.9706	-14.014
4037	5397	11	0.9498	-42.009
1569	4601	11	0.9835	0.000
38	5995	11	0.9572	-162.053
17	130	11	0.9612	-0.000
291	6001	11	0.9275	389.110
1521	1713	11	0.9708	-83.037
