CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
606	756	5	0.9308	146.058
110	863	5	0.9418	162.053
227	395	5	0.8833	-43.989
467	548	5	0.9653	162.052
454	639	5	0.943	146.055
223	779	5	0.9762	0.000
89	153	5	0.892	132.044
216	383	5	0.8931	74.036
865	1545	5	0.8979	-354.203
267	412	5	0.9048	-190.013
469	863	5	0.8982	26.014
245	347	5	0.9365	30.011
688	863	5	0.994	-0.001
467	563	5	0.9197	176.031
988	1378	5	0.9146	-122.167
228	240	5	0.8948	-132.078
401	686	5	0.9704	162.050
347	1020	5	0.9754	15.958
57	693	5	0.8967	-122.001
110	697	5	0.889	0.000
469	688	5	0.9034	26.015
375	727	5	0.9561	15.994
412	548	5	0.9313	29.975
1183	1233	5	0.9564	2.016
25	241	5	0.909	178.048
401	697	5	0.9167	176.029
424	1090	5	0.9029	-28.031
228	756	5	0.9077	29.974
129	223	5	0.9261	15.998
756	859	5	0.8847	15.994
412	823	5	0.9085	176.033
111	686	5	0.9149	162.052
863	1037	5	0.9731	15.996
238	273	5	0.9459	-108.021
401	428	5	0.9296	29.971
110	129	5	0.9148	162.050
148	776	5	0.9264	-176.011
639	697	5	0.9161	146.058
245	1600	5	0.8952	-22.093
25	111	5	0.917	148.075
216	245	5	0.9449	-2.016
160	259	5	0.9259	-270.074
563	727	5	0.8863	15.995
245	1183	5	0.9158	-0.072
245	424	5	0.8893	29.975
110	686	5	0.8851	-13.979
401	550	5	0.9038	15.994
259	273	5	0.9328	279.047
245	988	5	0.9229	31.990
160	162	5	0.948	-45.059
988	1183	5	0.9537	-32.062
865	1588	5	0.9058	-192.151
227	228	5	0.9426	-43.989
548	550	5	0.9692	-15.994
359	467	5	0.9596	15.997
375	639	5	0.9164	-15.997
347	1183	5	0.944	-30.083
753	1233	5	0.9446	15.995
21	428	5	0.8929	192.026
375	428	5	0.8955	-15.997
155	240	5	0.9528	15.996
223	863	5	0.9678	-15.995
688	779	5	0.9567	15.995
