ID1,ID2,EdgeType,Score,Annotation
523,524,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9557
531,533,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9743
558,572,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9739
634,639,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9820
636,642,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9542
658,662,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
658,662,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9552
693,697,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9815
740,744,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
756,777,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
795,802,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
806,811,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
823,838,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
825,832,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9824
833,837,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9825
833,837,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9825
886,887,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9551
886,887,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
917,921,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
920,933,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
920,933,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
973,974,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
1017,1018,MS1 annotation,3.000,[M+H]+ [2M+Na]+ dm/z=394.1971
1017,1018,MS1 annotation,2.000,[M+2H]+2 [M+Na]+ dm/z=394.1971
1018,1020,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
1018,1020,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
1030,1058,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
1038,1056,MS1 annotation,2.000,[M-NH3+K]+ [M+H]+ dm/z=20.9293
1038,1056,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9293
1043,1044,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
1050,1051,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9824
1050,1051,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9824
1183,1187,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
1183,1189,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9926
1233,1254,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9930
1244,1245,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9550
1244,1246,MS1 annotation,3.000,[2M+Na]+ [M+NH4]+ dm/z=417.0903
1257,1261,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
1257,1260,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
1258,1260,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9559
1260,1261,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
1260,1261,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
1283,1286,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
1502,1504,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9819
1507,1510,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9738
1509,1511,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
1509,1510,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9820
1509,1511,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
1509,1510,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
1510,1511,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
1519,1521,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
1539,1540,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
1542,1545,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9547
1542,1545,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9547
1582,1588,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9733
1582,1586,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9285
1586,1588,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
1586,1593,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0260
1588,1593,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9812
1590,1592,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
1590,1591,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9924
1661,1662,MS1 annotation,2.000,[M+Na]+ [M-2H2O+2H]+2 dm/z=356.1958
1692,1693,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
1752,1757,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9556
1752,1758,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9815
1757,1758,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9742
1778,1782,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9818
