ID1,ID2,EdgeType,Score,Annotation
557,558,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9817
558,560,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9740
561,567,MS1 annotation,4.000,[M+H]+ [2M+NH4]+ dm/z=371.1222
562,567,MS1 annotation,4.000,[M+H]+ [M+K]+ dm/z=37.9559
567,573,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9819
616,635,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0263
616,635,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0263
627,628,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9811
627,628,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9811
639,646,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
652,653,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9553
652,653,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
694,705,MS1 annotation,3.000,[M+H]+ [M+K]+ dm/z=37.9558
694,701,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9739
701,705,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9820
715,716,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9817
717,768,MS1 annotation,2.000,[M+H]+ [M+NH4]+ dm/z=17.0257
748,802,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9558
748,753,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9821
753,802,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0263
754,755,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9553
754,755,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
778,782,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
778,782,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9552
784,843,MS1 annotation,2.000,[M+H]+ [M+NH4]+ dm/z=17.0265
792,793,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9818
792,793,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9818
852,853,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
856,887,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9929
856,890,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9740
887,890,MS1 annotation,3.000,[M+K]+ [M-H2O+H]+ dm/z=55.9669
887,890,MS1 annotation,3.000,[M+K]+ [2M-2H2O+2H]+2 dm/z=55.9669
900,902,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0260
900,902,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0260
928,931,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
928,931,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9552
948,949,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0267
948,949,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
966,968,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
966,967,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
967,968,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9820
967,968,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
974,1032,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0370
978,1021,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9742
1015,1017,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9820
1015,1016,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0268
1015,1017,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
1015,1016,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0268
1016,1017,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
1032,1038,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9921
1032,1038,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9921
1054,1062,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
1082,1100,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9737
1090,1100,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
1090,1100,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9552
1092,1142,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9823
1133,1144,MS1 annotation,2.000,[M+NH4]+ [M+2H]+2 dm/z=491.1061
1133,1144,MS1 annotation,2.000,[2M+NH4]+ [M+H]+ dm/z=491.1061
1158,1160,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9816
1194,1196,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
1194,1196,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9553
1225,1226,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0258
1225,1226,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0258
1233,1236,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9815
1258,1259,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
1276,1319,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9556
1288,1290,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
1339,1351,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9814
1357,1359,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
1357,1359,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9815
1366,1368,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
1373,1379,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
1404,1418,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
1405,1411,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9825
1410,1481,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9817
1410,1481,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9817
1412,1413,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9812
1412,1413,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9812
1452,1453,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
1468,1469,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
1476,1478,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
1495,1496,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
1505,1521,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9561
1525,1526,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
1527,1532,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9738
1531,1541,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
1531,1541,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
1566,1568,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
1567,1568,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9824
1567,1568,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9824
1575,1576,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
1602,1603,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9556
1613,1614,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0268
1631,1637,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9547
1635,1639,MS1 annotation,3.000,[M+H]+ [2M+Na]+ dm/z=394.1970
1639,1644,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
1646,1649,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9544
1656,1679,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
1667,1670,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9816
1667,1670,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9816
1674,1676,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
1677,1690,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9293
1683,1684,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9823
1683,1684,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9823
1700,1706,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
1702,1706,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0268
1702,1706,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0268
1715,1716,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9933
1715,1716,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9933
