ID1,ID2,EdgeType,Score,Annotation
509,510,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9557
517,519,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9743
543,557,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9739
616,620,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9820
618,623,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9542
638,641,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
638,641,MS1 annotation,2.000,[M+H]+ [M-NH3+Na]+ dm/z=4.9552
671,675,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9815
717,721,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
733,754,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
772,779,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
783,788,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
800,815,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
802,809,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9824
810,814,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9825
810,814,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9825
863,864,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9551
863,864,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
894,898,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
897,910,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
897,910,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
949,950,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
992,993,MS1 annotation,3.000,[M+H]+ [2M+Na]+ dm/z=394.1971
992,993,MS1 annotation,2.000,[M+2H]+2 [M+Na]+ dm/z=394.1971
993,995,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
993,995,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
1005,1032,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
1013,1030,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9293
1013,1030,MS1 annotation,2.000,[M-NH3+K]+ [M+H]+ dm/z=20.9293
1018,1019,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
1025,1026,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9824
1025,1026,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9824
1156,1160,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
1156,1161,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9926
1205,1225,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9930
1216,1217,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9550
1216,1218,MS1 annotation,3.000,[2M+Na]+ [M+NH4]+ dm/z=417.0903
1228,1231,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
1228,1232,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
1229,1231,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9559
1231,1232,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
1231,1232,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
1254,1256,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
1468,1470,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9819
1473,1476,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9738
1475,1476,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9820
1475,1477,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
1475,1476,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
1475,1477,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
1476,1477,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
1485,1487,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
1505,1506,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
1508,1511,MS1 annotation,2.000,[M-NH3+Na]+ [M+H]+ dm/z=4.9547
1508,1511,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9547
1548,1552,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9285
1548,1554,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9733
1552,1554,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
1552,1559,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0260
1554,1559,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9812
1555,1556,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9924
1555,1558,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
1626,1627,MS1 annotation,2.000,[M+Na]+ [M-2H2O+2H]+2 dm/z=356.1958
1656,1657,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
1711,1716,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9815
1711,1715,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9556
1715,1716,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9742
1733,1736,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9818
