CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4638	5306	11	0.8398	-242.201
2310	5306	11	0.8865	-242.202
5249	5306	11	0.8472	-214.170
4638	6593	11	0.8083	-220.223
1810	6593	11	0.8181	-152.129
2072	5019	12	0.8662	127.016
1954	3117	12	0.9539	18.011
2068	2072	12	0.8724	197.091
1956	1964	12	0.9527	-404.132
1956	1960	12	0.9656	17.027
704	2586	12	0.8699	0.022
1960	5019	12	0.8964	145.026
1964	3847	12	0.947	404.096
2072	3847	12	0.8969	-35.074
3117	5019	12	0.9151	-35.037
1954	5019	12	0.9306	-17.026
1954	1960	12	0.9063	-162.052
2068	5835	12	0.9675	-0.000
2072	5835	12	0.8773	-197.091
1964	2068	12	0.9551	242.079
1954	3847	12	0.8635	-179.116
2586	5997	12	0.8659	-0.022
1956	5835	12	0.9774	-162.053
1956	3847	12	0.9823	-0.036
1960	5835	12	0.962	-179.080
2068	3847	12	0.9704	162.017
1956	2072	12	0.8907	35.038
1960	2068	12	0.9458	-179.080
3847	5019	12	0.8607	162.090
1964	5615	12	0.8738	15.995
704	5997	12	0.9149	0.000
1960	2072	12	0.9243	18.011
704	1954	12	0.8778	-18.011
1956	2068	12	0.9701	-162.053
1960	3847	12	0.9756	-17.063
3847	5835	12	0.9838	-162.017
1964	5835	12	0.9584	242.078
1954	5835	12	0.8615	-341.133
704	3117	12	0.8984	0.000
1960	1964	12	0.9088	-421.159
1954	2072	12	0.873	-144.042
3222	3251	13	0.8974	2.013
2623	4509	15	1.0	0.037
6607	6681	16	0.8083	-0.102
1288	1660	18	0.7534	14.016
807	1892	19	0.8819	28.031
4867	4921	19	0.8856	-18.009
2035	5754	19	0.8897	15.997
807	6994	19	0.8755	2.014
1696	6994	19	0.8902	46.042
3557	6115	19	0.9595	448.161
3147	5428	19	0.899	32.026
4858	4881	19	0.9413	1.982
2602	4861	19	0.8609	136.985
5754	6994	19	0.9658	-0.001
2035	3487	19	0.8667	58.041
1750	2035	19	0.8897	-15.997
807	3025	19	0.8835	-26.019
807	2035	19	0.8967	-13.981
202	6494	19	0.8848	46.044
4858	4861	19	0.9534	15.997
80	5754	19	0.9168	-40.030
202	970	19	1.0	-0.034
807	5754	19	0.8622	2.016
2693	4867	19	0.9212	15.995
3147	3557	19	0.9635	-448.230
1750	5754	19	1.0	0.000
1750	6994	19	0.9658	-0.001
80	1750	19	0.9168	-40.030
2386	4921	19	0.8802	15.979
2035	6994	19	0.8869	15.995
807	3487	19	0.8765	44.060
4861	4881	19	0.9449	-14.016
2602	3147	19	0.9157	-46.042
3147	6115	19	0.9801	-0.070
1892	2191	19	0.8735	62.073
2035	4842	19	0.9051	-0.001
202	1696	19	0.9087	-102.068
1892	6994	19	0.8828	-26.016
807	3147	19	0.8701	58.041
2602	5034	19	0.8991	-13.982
3147	3487	19	0.9064	-13.980
80	2035	19	0.8943	-56.027
2693	4858	19	0.8977	15.996
807	1750	19	0.8622	2.015
1987	6706	20	0.9507	-17.026
5387	5520	20	0.9577	-28.979
1669	6706	20	0.9251	-35.037
290	2043	20	0.9591	-162.031
544	3903	20	0.9599	-0.089
3136	3780	20	0.9042	81.009
4746	5622	20	0.9043	-17.029
157	4214	20	0.9482	56.026
