CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2093	2663	14	0.9806	254.117
1326	4446	14	0.9845	-210.044
801	2281	14	1.0	-0.001
1378	4452	14	0.9423	-72.058
951	1035	14	0.9123	18.011
293	2092	14	0.9826	36.058
459	2687	14	0.9821	317.310
760	3339	14	0.9734	256.205
2660	4446	14	0.9833	-210.056
459	2663	14	0.9755	238.196
3372	5323	14	0.9776	74.109
293	547	14	0.9741	-16.030
428	4629	14	0.9082	-99.997
2676	3507	14	0.9722	-224.145
246	1395	14	0.9687	162.053
323	2685	14	0.9678	198.030
2093	4446	14	0.98	-117.993
1326	2660	14	0.9853	0.012
397	801	14	0.9098	-150.092
2093	3372	14	0.9842	83.983
397	4296	14	0.9114	-84.060
732	2984	14	0.9768	66.032
4296	5214	14	0.9536	-14.012
246	2782	14	0.9759	78.031
632	2783	14	0.9713	136.073
2783	4446	14	0.9731	-346.130
428	564	14	0.907	-22.079
397	2152	14	1.0	0.000
2782	4452	14	0.9902	-0.000
2096	3678	14	0.9771	-148.058
2742	2782	14	0.9601	0.001
1035	1378	14	0.9529	-18.010
1000	1305	14	0.9536	14.014
2660	2791	14	0.9121	212.160
760	2676	14	0.9734	256.205
1000	4296	14	0.9536	14.014
832	1409	14	0.9238	162.054
1379	2782	14	0.9768	12.000
323	760	14	0.9737	13.887
389	832	14	0.9114	273.051
1776	2984	14	0.9623	-96.021
1305	4167	14	0.9528	-48.021
1029	2782	14	0.9472	-72.058
389	1228	14	0.9018	249.051
293	459	14	0.9787	-24.074
246	1324	14	0.9559	78.030
2660	2687	14	0.977	241.168
832	1394	14	0.967	-14.015
345	2092	14	0.9742	28.069
1409	1776	14	0.9398	-0.984
1228	2702	14	0.9484	19.134
1324	4601	14	0.9565	-11.999
1379	2984	14	0.9758	0.001
801	4167	14	0.9189	18.011
2660	2702	14	0.976	-46.913
1395	1776	14	0.9575	-0.000
760	3372	14	0.9841	98.035
1029	1378	14	1.0	-0.000
2742	4452	14	0.9619	0.000
2782	4269	14	0.948	82.006
732	4452	14	0.9709	78.031
2687	2783	14	0.9779	-105.094
732	2702	14	0.96	-3.882
801	1228	14	0.909	5.017
246	1776	14	0.9553	162.053
1228	4590	14	0.91	78.032
801	2152	14	0.9098	150.092
2096	4154	14	1.0	0.006
345	4446	14	0.9719	-165.976
2742	2984	14	0.9554	-11.998
345	1326	14	0.9757	44.067
1395	2984	14	0.9833	-96.021
1035	3363	14	0.9277	43.032
246	2742	14	0.9537	78.030
459	1326	14	0.9781	76.130
732	1395	14	0.9803	162.053
2796	3378	14	0.9672	-0.036
1324	2742	14	0.9683	0.000
428	3363	14	0.9183	200.104
345	760	14	0.9768	-62.035
293	345	14	0.9726	7.989
246	2984	14	0.976	66.032
428	3378	14	0.9574	182.058
459	547	14	0.9757	8.043
397	2281	14	0.9098	-150.093
1324	1776	14	0.9429	84.023
760	2687	14	0.9776	347.282
459	2093	14	0.9899	-15.921
323	2783	14	0.9714	256.076
2096	4572	14	0.9591	-5.994
1000	5214	14	1.0	0.002
2796	3339	14	0.9826	0.000
459	2783	14	0.9806	212.216
1395	2782	14	0.9779	-84.022
2782	2984	14	0.9802	-11.999
1305	3248	14	0.9536	-14.014
428	3678	14	0.9688	-178.066
2849	3372	14	0.9805	-74.109
1326	2687	14	0.9786	241.180
293	2093	14	0.9823	-39.994
760	2093	14	0.9856	14.052
632	4446	14	0.98	-210.057
397	1305	14	0.9114	-84.060
2092	2687	14	0.9777	257.178
4615	4629	14	0.9349	-42.007
2092	3372	14	0.9801	7.931
801	4147	14	0.9214	160.041
3248	4296	14	0.9536	14.014
459	2092	14	0.978	60.132
2281	4167	14	0.9189	18.012
293	3507	14	0.979	-21.986
2152	4147	14	0.9224	9.949
2281	4296	14	0.9272	66.033
1228	2281	14	0.909	-5.018
1305	2152	14	0.9114	84.060
632	3372	14	0.9749	-8.080
1776	2782	14	0.9607	-84.022
4629	4822	14	0.9383	-146.061
1326	3372	14	0.9801	-8.067
1394	1465	14	0.916	162.053
1029	1035	14	0.9529	18.010
801	4296	14	0.9272	66.032
3678	4154	14	0.9771	148.064
2783	3339	14	0.9766	14.016
2783	2796	14	0.9721	14.016
293	1326	14	0.9781	52.056
1305	2281	14	0.9272	-66.033
2152	4167	14	0.9196	-132.081
732	2660	14	0.9649	43.031
4167	4296	14	0.9528	48.021
2152	4296	14	0.9114	-84.060
732	2782	14	0.9732	78.031
951	2152	14	0.9197	-28.031
3339	3507	14	0.9722	-224.145
1324	2984	14	0.9569	-11.998
632	2702	14	0.9685	-46.914
632	2660	14	0.98	-0.001
1378	1395	14	0.9549	11.964
2676	2783	14	0.9766	-14.016
1409	1465	14	0.9785	-14.016
1326	2702	14	0.975	-46.901
2092	2663	14	0.9731	178.064
4154	4572	14	0.9591	-6.000
