CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3691	4239	5	0.9205	-33.984
1511	3026	5	0.9251	-0.000
732	2761	5	0.9364	0.000
4806	5627	5	0.9541	-14.016
6618	6827	5	0.8916	-0.001
5560	6234	5	0.7439	1.980
2761	3026	5	0.9057	66.031
732	753	5	0.7443	-14.999
1585	1724	5	0.9252	-12.000
3691	3925	5	0.7515	30.011
1555	3032	5	0.9568	-0.000
4806	5940	5	0.9309	-14.016
753	1562	5	0.9716	66.032
4239	4561	5	0.8455	-14.015
3901	5133	5	0.8957	-14.016
4433	4806	5	0.8008	-0.000
3926	5264	5	0.7733	-62.016
856	3062	5	0.9236	-12.000
788	937	5	0.7966	15.958
1511	1562	5	0.7434	-14.999
3926	5482	5	0.8145	-12.037
753	3062	5	0.9612	66.032
3908	5940	5	0.7582	-42.048
717	753	5	0.802	-42.010
5657	5675	5	0.7935	-14.016
3925	6723	5	0.809	-113.085
5482	5940	5	0.9257	-0.000
3908	6378	5	0.8348	29.026
4300	4369	5	0.8399	342.097
2125	4892	5	0.7783	-27.061
2158	3908	5	0.8104	271.079
4892	5940	5	0.8027	49.979
4433	5627	5	0.7714	-14.016
4806	5482	5	0.89	-14.016
3926	4561	5	0.9141	-33.984
3438	4239	5	0.7561	255.085
937	945	5	0.8856	78.033
3026	3458	5	0.8298	-33.025
2125	6399	5	0.8222	-166.988
1751	4369	5	0.7477	-23.016
4263	4503	5	0.9021	-42.989
5360	5926	5	0.7626	15.995
3925	6533	5	0.7804	-113.085
6533	6723	5	0.8796	0.000
3463	4806	5	0.7506	-16.032
2077	3458	5	0.9562	-33.984
788	1555	5	0.8511	66.031
788	3032	5	0.8508	66.031
5554	6234	5	0.8306	-12.036
882	3062	5	0.9518	18.011
1724	3026	5	0.8339	49.020
880	945	5	0.859	-12.036
1585	3439	5	0.7729	15.995
5746	6234	5	0.7974	15.958
4297	4442	5	0.8927	17.027
4297	4368	5	0.8962	17.027
4191	4537	5	0.84	57.021
5554	5675	5	0.8404	15.995
3926	6588	5	0.8058	-46.021
6234	7113	5	0.8313	-14.016
4277	4433	5	0.7628	-2.015
5657	6723	5	0.7534	-14.016
4806	5415	5	0.8139	-33.984
5482	6588	5	0.8628	-33.984
1724	4353	5	0.8219	-23.017
5657	5996	5	0.773	-33.984
4240	4433	5	0.7443	71.037
3463	4277	5	0.8972	-14.016
4892	6588	5	0.7979	15.995
4277	4537	5	0.9321	-0.000
1562	2718	5	0.9439	-66.032
4297	4371	5	0.8462	-342.094
3908	3925	5	0.8794	14.016
1555	2077	5	0.7639	1.942
6827	7113	5	0.771	15.959
856	1562	5	0.9333	-12.000
717	2158	5	0.8763	-26.052
3463	4537	5	0.9582	-14.016
2125	5264	5	0.8576	-27.061
699	717	5	0.8337	-15.995
1511	3032	5	0.7976	-0.984
4353	4371	5	0.9678	-66.010
3691	3926	5	0.8943	-14.015
732	1511	5	0.9602	66.032
3439	3458	5	0.9253	-12.001
5560	5675	5	0.7439	30.011
3926	4806	5	0.8453	1.979
945	3439	5	0.8361	-48.000
3926	5940	5	0.8238	-12.037
699	858	5	0.8515	78.032
4277	5313	5	0.8176	-33.985
4297	4300	5	0.8403	-342.096
3772	6378	5	0.8099	-16.031
3690	4277	5	0.8842	-2.052
